Location,State,Lat,Long
ECLETO,TX,29.03,-97.75
GILLETT,TX,29.03,-97.75
GOLDSMITH,TX,31.98,-102.61
GOLIAD,TX,28.66,-97.39
ANDER,TX,28.66,-97.39
CHARCO,TX,28.66,-97.39
SARCO,TX,28.66,-97.39
SCHROEDER,TX,28.66,-97.39
WESER,TX,28.66,-97.39
GONZALES,TX,29.5,-97.44
DILWORTH,TX,29.5,-97.44
HAMON,TX,29.5,-97.44
MAURIN,TX,29.5,-97.44
NICKEL,TX,29.5,-97.44
OAK FOREST,TX,29.5,-97.44
SUMMERVILLE,TX,29.5,-97.44
OTTINE,TX,29.59,-97.59
GRANDFALLS,TX,31.34,-102.85
ROYALTY,TX,31.34,-102.85
GRANGER,TX,30.71,-97.44
FRIENDSHIP,TX,30.71,-97.44
GREGORY,TX,27.92,-97.29
GROESBECK,TX,31.52,-96.53
LAKE LIMESTONE,TX,31.52,-96.53
LK LIMESTONE,TX,31.52,-96.53
BOX CHURCH,TX,31.52,-96.53
THELMA,TX,31.52,-96.53
GRULLA,TX,26.39,-98.55
LA GRULLA,TX,26.39,-98.55
GUERRA,TX,26.88,-98.88
HALLETTSVILLE,TX,29.44,-96.94
SPEAKS,TX,29.44,-96.94
BRESLAU,TX,29.44,-96.94
EZZELL,TX,29.44,-96.94
KINKLER,TX,29.44,-96.94
KOERTH,TX,29.44,-96.94
RABBS,TX,29.44,-96.94
VIENNA,TX,29.44,-96.94
WIED,TX,29.44,-96.94
WORTHING,TX,29.44,-96.94
HAMILTON,TX,31.7,-98.12
INDIAN GAP,TX,31.7,-98.12
SHIVE,TX,31.7,-98.12
HARGILL,TX,26.42,-97.98
HARLINGEN,TX,26.19,-97.68
ADAMS GARDENS,TX,26.19,-97.68
ARROYO,TX,26.19,-97.68
AVONDALE,TX,26.19,-97.68
HGN,TX,26.19,-97.68
KAYARE,TX,26.19,-97.68
PRIMERA,TX,26.19,-97.68
STUART PLACE,TX,26.19,-97.68
PALM VALLEY,TX,26.19,-97.68
HARPER,TX,30.3,-99.25
KNOXVILLE,TX,30.3,-99.25
NOXVILLE,TX,30.3,-99.25
HARWOOD,TX,29.66,-97.48
SANDY FORK,TX,29.66,-97.48
SATURN,TX,29.66,-97.48
HEBBRONVILLE,TX,27.31,-98.68
AGUA NUEVA,TX,27.31,-98.68
BUSTAMANTE,TX,27.31,-98.68
ESCOBAS,TX,27.31,-98.68
VIBORAS,TX,27.31,-98.68
HEIDENHEIMER,TX,31.01,-97.32
HELOTES,TX,29.56,-98.69
GREY FOREST,TX,29.56,-98.69
HEWITT,TX,31.45,-97.19
HIDALGO,TX,26.1,-98.25
HILLSBORO,TX,32,-97.11
CHAT,TX,32,-97.11
LOVELACE,TX,32,-97.11
PEORIA,TX,32,-97.11
VAUGHAN,TX,32,-97.11
WINSLOW,TX,32,-97.11
WOODBURY,TX,32,-97.11
HOBSON,TX,28.93,-97.98
HOCHHEIM,TX,29.31,-97.3
HOLLAND,TX,30.88,-97.4
SPARKS,TX,30.88,-97.4
VILAS,TX,30.88,-97.4
HONDO,TX,29.35,-99.15
DUNLAY,TX,29.35,-99.15
HUBBARD,TX,31.84,-96.8
PELHAM,TX,31.84,-96.8
HUNT,TX,30.06,-99.33
HUTTO,TX,30.54,-97.54
MONADALE,TX,30.54,-97.54
HYE,TX,30.22,-98.53
IMPERIAL,TX,31.27,-102.69
INDUSTRY,TX,29.99,-96.49
WELCOME,TX,29.99,-96.49
INEZ,TX,28.87,-96.79
INGLESIDE,TX,27.87,-97.2
INGLESIDE ON THE BAY,TX,27.87,-97.2
INGRAM,TX,30.07,-99.23
IRAAN,TX,30.91,-101.89
IREDELL,TX,31.98,-97.87
IRENE,TX,31.99,-96.85
ITALY,TX,32.18,-96.88
JARRELL,TX,30.81,-97.6
NEW CORN HILL,TX,30.81,-97.6
THEON,TX,30.81,-97.6
JOHNSON CITY,TX,30.27,-98.4
CYPRESS MILL,TX,30.27,-98.4
JONESBORO,TX,31.59,-97.75
IRELAND,TX,31.59,-97.75
LANHAM,TX,31.59,-97.75
PANCAKE,TX,31.59,-97.75
JOURDANTON,TX,28.91,-98.54
KARNES CITY,TX,28.88,-97.9
COY CITY,TX,28.88,-97.9
KEMPNER,TX,31.07,-98
RUMLEY,TX,31.07,-98
KENDALIA,TX,29.96,-98.51
KENEDY,TX,28.81,-97.85
MINERAL,TX,28.55,-97.97
KERMIT,TX,31.85,-103.09
KERRVILLE,TX,30.04,-99.13
KILLEEN,TX,31.09,-97.71
MAXDALE,TX,31.09,-97.71
YOUNGSPORT,TX,31.09,-97.71
FORT HOOD,TX,31.09,-97.71
CHAFFEE VILLAGE,TX,31.09,-97.71
CLEAR CREEK,TX,31.09,-97.71
MCNAIR VILLAGE,TX,31.09,-97.71
MONTAGUE VILLAGE,TX,31.09,-97.71
HARKER HEIGHTS,TX,31.06,-97.65
HARKER HTS,TX,31.06,-97.65
KINGSBURY,TX,29.65,-97.81
KINGSLAND,TX,30.66,-98.45
GRANITE SHOALS LAKE SHORES,TX,30.66,-98.45
LAKESIDE HEIGHTS,TX,30.66,-98.45
KINGSVILLE,TX,27.5,-97.86
KINGSVILLE NAVAL AIR STATION,TX,27.5,-97.86
KINGSVL NAVAL,TX,27.5,-97.86
KINGSVLLE NAS,TX,27.5,-97.86
RICARDO,TX,27.5,-97.86
KNIPPA,TX,29.3,-99.63
KNOTT,TX,32.4,-101.64
KOPPERL,TX,32.11,-97.58
BRAZOS POINT,TX,32.11,-97.58
EULOGY,TX,32.11,-97.58
KIMBALL,TX,32.11,-97.58
KOSSE,TX,31.3,-96.62
ALTO SPRINGS,TX,31.3,-96.62
DENNY,TX,31.3,-96.62
HEADSVILLE,TX,31.3,-96.62
KYLE,TX,29.99,-97.87
NIEDERWALD,TX,29.99,-97.87
UHLAND,TX,29.99,-97.87
LA BLANCA,TX,26.3,-97.94
LA COSTE,TX,29.3,-98.81
LA FERIA,TX,26.15,-97.82
LAFKIN,TX,26.15,-97.82
LA GRANGE,TX,29.9,-96.87
WINCHESTER,TX,29.9,-96.87
AMMANSVILLE,TX,29.9,-96.87
HALSTED,TX,29.9,-96.87
HOLMAN,TX,29.9,-96.87
MULLINS PRAIRIE,TX,29.9,-96.87
OQUINN,TX,29.9,-96.87
RABBS PRAIRIE,TX,29.9,-96.87
RUTERSVILLE,TX,29.9,-96.87
LA JOYA,TX,26.24,-98.47
LAMPASAS,TX,31.06,-98.18
LAKE VICTOR,TX,31.06,-98.18
NARUNA,TX,31.06,-98.18
NIX,TX,31.06,-98.18
WATSON,TX,31.06,-98.18
LANGTRY,TX,29.81,-101.56
LA PRYOR,TX,28.94,-99.84
LAREDO,TX,27.53,-99.48
RIO BRAVO,TX,27.53,-99.48
EL CENIZO,TX,27.53,-99.48
XEROX CORPORATION,TX,27.53,-99.48
LA SALLE,TX,28.76,-96.62
LASARA,TX,26.53,-97.88
LA VERNIA,TX,29.35,-98.11
LAVERNIA,TX,29.35,-98.11
LA VILLA,TX,26.29,-97.92
LA WARD,TX,28.84,-96.46
LEAKEY,TX,29.72,-99.76
LEANDER,TX,30.56,-97.86
VOLENTE,TX,30.56,-97.86
WHITESTONE,TX,30.56,-97.86
JONESTOWN,TX,30.56,-97.86
LAGO VISTA,TX,30.56,-97.86
POINT VENTURE,TX,30.56,-97.86
LEDBETTER,TX,30.23,-96.76
NECHANITZ,TX,30.23,-96.76
POST OAK,TX,30.23,-96.76
WALDECK,TX,30.23,-96.76
LEESVILLE,TX,29.39,-97.77
LEMING,TX,29.06,-98.48
LENORAH,TX,32.31,-101.88
LEROY,TX,31.73,-97.02
LEXINGTON,TX,30.41,-97
BLUE,TX,30.41,-97
LEO,TX,30.41,-97
TANGLEWOOD,TX,30.41,-97
LIBERTY HILL,TX,30.66,-97.92
LINCOLN,TX,30.31,-96.97
DOAK SPRINGS,TX,30.31,-96.97
FEDOR,TX,30.31,-96.97
LOEBAU,TX,30.31,-96.97
LINN,TX,26.6,-98.19
PUERTO RICO,TX,26.6,-98.19
LITTLE RIVER ACADEMY,TX,30.97,-97.37
LTL RVR ACAD,TX,30.97,-97.37
ACADEMY,TX,30.97,-97.37
LLANO,TX,30.75,-98.67
SUNRISE BEACH,TX,30.75,-98.67
LOCKHART,TX,29.87,-97.67
MENDOZA,TX,29.87,-97.67
SEAWILLOW,TX,29.87,-97.67
LOLITA,TX,28.81,-96.44
LOPENO,TX,26.72,-99.1
FALCON,TX,26.72,-99.1
LORENA,TX,31.38,-97.21
GOLINDA,TX,31.38,-97.21
LEVI,TX,31.38,-97.21
ROSENTHAL,TX,31.38,-97.21
LOS EBANOS,TX,26.33,-98.46
CURVITAS,TX,26.33,-98.46
LOS FRESNOS,TX,26.07,-97.47
BAYVIEW,TX,26.07,-97.47
INDIAN LAKE,TX,26.07,-97.47
LOS INDIOS,TX,26.1,-97.65
LOTT,TX,31.2,-97.03
BARCLAY,TX,31.2,-97.03
DURANGO,TX,31.2,-97.03
GOODVILLE,TX,31.2,-97.03
TRAVIS,TX,31.2,-97.03
WESTPHALIA,TX,31.2,-97.03
LOZANO,TX,26.1,-97.47
LULING,TX,29.68,-97.64
JOLIET,TX,29.68,-97.64
STAIRTOWN,TX,29.68,-97.64
LYFORD,TX,26.41,-97.78
LOS COYOTES,TX,26.41,-97.78
STOCKHOLM,TX,26.41,-97.78
LYTLE,TX,29.23,-98.79
MCALLEN,TX,26.21,-98.23
MC ALLEN,TX,26.21,-98.23
BONNER,TX,26.21,-98.23
KANE,TX,26.21,-98.23
MCCOLL,TX,26.21,-98.23
GIRVIN,TX,31.07,-102.39
MC CAMEY,TX,31.07,-102.39
MCCAMEY,TX,31.13,-102.21
MC DADE,TX,30.3,-97.22
MCDADE,TX,30.3,-97.22
MCFADDIN,TX,28.51,-97.01
MC FADDIN,TX,28.51,-97.01
MC GREGOR,TX,31.45,-97.37
MCGREGOR,TX,31.45,-97.37
MC NEIL,TX,30.45,-97.71
MCNEIL,TX,30.45,-97.71
MC QUEENEY,TX,29.59,-98.04
MCQUEENEY,TX,29.59,-98.04
MACDONA,TX,29.41,-98.63
MALONE,TX,31.91,-96.89
MANCHACA,TX,30.13,-97.89
MANOR,TX,30.34,-97.55
CELE,TX,30.34,-97.55
DAFFAN,TX,30.34,-97.55
GREGG,TX,30.34,-97.55
KIMBRO,TX,30.34,-97.55
MANDA,TX,30.34,-97.55
NEW SWEDEN,TX,30.34,-97.55
MARATHON,TX,30.2,-103.24
MARBLE FALLS,TX,30.57,-98.27
GRANITE SHLS,TX,30.57,-98.27
HIGHLAND HAVEN,TX,30.57,-98.27
HIGHLAND HAVN,TX,30.57,-98.27
MEADOWLAKES,TX,30.57,-98.27
HORSESHOE BAY,TX,30.57,-98.27
COTTONWD SHRS,TX,30.57,-98.27
COTTONWOOD SHORES,TX,30.57,-98.27
MARFA,TX,30.31,-104.02
SHAFTER,TX,30.31,-104.02
MARION,TX,29.57,-98.14
SANTA CLARA,TX,29.57,-98.14
MARLIN,TX,31.3,-96.89
MCCLANAHAN,TX,31.3,-96.89
ROCKY HILL,TX,31.3,-96.89
MART,TX,31.54,-96.83
BEN HUR,TX,31.54,-96.83
KIRK,TX,31.54,-96.83
WATT,TX,31.54,-96.83
MARTINDALE,TX,29.84,-97.84
DINERO,TX,28.2,-97.93
MOUNT LUCAS,TX,28.2,-97.93
MATHIS,TX,28.09,-97.82
LAKE CITY,TX,28.09,-97.82
SWINNEY SWITCH,TX,28.09,-97.82
SWINNEY SWTCH,TX,28.09,-97.82
ARGENTA,TX,28.09,-97.82
HUBERT,TX,28.09,-97.82
SAN PATRICIO,TX,28.09,-97.82
MAXWELL,TX,29.88,-97.83
REEDVILLE,TX,29.88,-97.83
MEDINA,TX,29.8,-99.25
MENTONE,TX,31.71,-103.6
MERCEDES,TX,26.14,-97.92
HEIDELBERG,TX,26.14,-97.92
RELAMPAGO,TX,26.14,-97.92
RIO RICO,TX,26.14,-97.92
THAYER,TX,26.14,-97.92
MERIDIAN,TX,31.92,-97.64
MERTENS,TX,32.05,-96.89
MEXIA,TX,31.67,-96.48
FALLON,TX,31.67,-96.48
FOREST GLADE,TX,31.67,-96.48
POINT ENTERPRISE,TX,31.67,-96.48
PRAIRIE GROVE,TX,31.67,-96.48
SHILOH,TX,31.67,-96.48
MEYERSVILLE,TX,28.92,-97.3
MIDKIFF,TX,31.63,-101.83
MIDLAND,TX,32.02,-102.1
MILANO,TX,30.7,-96.85
MILFORD,TX,32.12,-96.94
IVERSON,TX,32.12,-96.94
MIRANDO CITY,TX,27.43,-98.93
AGUILARES,TX,27.43,-98.93
OJUELAS,TX,27.43,-98.93
MISSION,TX,26.21,-98.31
PALMHURST,TX,26.21,-98.31
PALMVIEW,TX,26.21,-98.31
ABRAM,TX,26.21,-98.31
CHIHUAHUA,TX,26.21,-98.31
CITRUS CITY,TX,26.21,-98.31
GRANJENO,TX,26.21,-98.31
HAVANA,TX,26.21,-98.31
MADERO,TX,26.21,-98.31
PEREZVILLE,TX,26.21,-98.31
SHARYLAND,TX,26.21,-98.31
ALTON,TX,26.21,-98.31
MONAHANS,TX,31.63,-103.06
THORNTONVILLE,TX,31.63,-103.06
MOODY,TX,31.3,-97.36
MEADOR GROVE,TX,31.3,-97.36
STAMPEDE,TX,31.3,-97.36
WHITSON,TX,31.3,-97.36
WILLOW GROVE,TX,31.3,-97.36
MOORE,TX,29.05,-99.01
MORGAN,TX,32.01,-97.6
LAKESIDE VILLAGE,TX,32.01,-97.6
POESVILLE,TX,32.01,-97.6
MOULTON,TX,29.57,-97.14
NOVOHRAD,TX,29.57,-97.14
OLD MOULTON,TX,29.57,-97.14
WITTING,TX,29.57,-97.14
MOUND,TX,31.31,-97.57
MOUNTAIN HOME,TX,30.16,-99.36
MOUNT CALM,TX,31.75,-96.88
BIROME,TX,31.75,-96.88
MULDOON,TX,29.81,-97.06
STELLAR,TX,29.81,-97.06
NATALIA,TX,29.19,-98.85
NEW BRAUNFELS,TX,29.7,-98.11
CANYON LAKE,TX,29.7,-98.11
SOLMS,TX,29.7,-98.11
HUNTER,TX,29.7,-98.11
SATTLER,TX,29.7,-98.11
STARTZVILLE,TX,29.7,-98.11
CHECKS IN THE MAIL,TX,29.7,-98.11
NEW ULM,TX,29.87,-96.49
NIXON,TX,29.26,-97.76
NOLANVILLE,TX,31.07,-97.61
NORDHEIM,TX,28.92,-97.61
NORMANNA,TX,28.53,-97.79
NOTREES,TX,31.92,-102.76
NURSERY,TX,28.91,-97.1
OAKLAND,TX,29.62,-96.8
ODEM,TX,27.94,-97.58
ODESSA,TX,31.85,-102.36
OGLESBY,TX,31.41,-97.5
CAVITT,TX,31.41,-97.5
PECANGROVE,TX,31.41,-97.5
OILTON,TX,27.45,-98.91
OLMITO,TX,26.03,-97.55
RANCHO VIEJO,TX,26.03,-97.55
ORANGE GROVE,TX,27.95,-97.93
ORLA,TX,31.83,-103.91
PAIGE,TX,30.21,-97.11
HILLS,TX,30.21,-97.11
MANHEIM,TX,30.21,-97.11
PANDORA,TX,29.25,-97.83
PANNA MARIA,TX,28.97,-97.87
PAWNEE,TX,28.64,-98
PEARSALL,TX,28.88,-99.09
FRIO TOWN,TX,28.88,-99.09
PECOS,TX,31.4,-103.5
VERHALEN,TX,31.4,-103.5
PEGGY,TX,28.79,-98.24
PENDLETON,TX,31.12,-97.23
PENELOPE,TX,31.85,-96.92
PENITAS,TX,26.23,-98.44
PENWELL,TX,31.73,-102.59
PETTUS,TX,28.57,-97.8
PFLUGERVILLE,TX,30.44,-97.62
PHARR,TX,26.18,-98.18
LAS MILPAS,TX,26.18,-98.18
PIPE CREEK,TX,29.71,-98.93
LAKEHILLS,TX,29.71,-98.93
LAKE HILLS,TX,29.71,-98.93
MEDINA LAKE,TX,29.71,-98.93
PLACEDO,TX,28.66,-96.83
PLEASANTON,TX,28.96,-98.49
PLUM,TX,29.92,-96.95
POINT COMFORT,TX,28.67,-96.55
PORT ARANSAS,TX,27.82,-97.06
PORT ISABEL,TX,26.07,-97.22
LAGUNA HEIGHTS,TX,26.07,-97.22
LAGUNA HTS,TX,26.07,-97.22
LAGUNA VISTA,TX,26.07,-97.22
BAHIA MAR,TX,26.07,-97.22
ISABEL,TX,26.07,-97.22
PT ISABEL,TX,26.07,-97.22
SOUTH PADRE ISLAND,TX,26.41,-97.23
S PADRE ISL E,TX,26.41,-97.23
S PADRE ISLE,TX,26.41,-97.23
PORTLAND,TX,27.87,-97.32
PORT LAVACA,TX,28.61,-96.62
LONG MOTT,TX,28.61,-96.62
CLARKS,TX,28.61,-96.62
GREEN LAKE,TX,28.61,-96.62
INDIANOLA,TX,28.61,-96.62
KAMEY,TX,28.61,-96.62
MAGNOLIA BEACH,TX,28.61,-96.62
OLIVIA,TX,28.61,-96.62
PORT ALTO,TX,28.61,-96.62
WEEDHAVEN,TX,28.61,-96.62
PORT O CONNOR,TX,28.44,-96.4
PORT O' CONNOR,TX,28.44,-96.4
POTEET,TX,29.03,-98.57
POTH,TX,29.07,-98.08
RECYCLE,TX,29.07,-98.08
POTTSVILLE,TX,31.68,-98.35
PRAIRIE HILL,TX,31.65,-96.78
PRAIRIE LEA,TX,29.71,-97.72
PREMONT,TX,27.35,-98.12
PRESIDIO,TX,29.56,-104.36
REDFORD,TX,29.45,-104.19
PROGRESO,TX,26.09,-97.96
PURDON,TX,31.94,-96.57
JESTER,TX,31.94,-96.57
NAVARRO MILLS,TX,31.94,-96.57
PURSLEY,TX,31.94,-96.57
SILVER CITY,TX,31.94,-96.57
PURMELA,TX,31.46,-97.9
SOUTH PURMELA,TX,31.46,-97.9
PYOTE,TX,31.53,-103.12
QUEMADO,TX,28.95,-100.63
SPOFFORD,TX,28.95,-100.63
RANKIN,TX,31.22,-101.93
RAYMONDVILLE,TX,26.47,-97.78
PORFIRIO,TX,26.47,-97.78
SANTA MONICA,TX,26.47,-97.78
WILLAMAR,TX,26.47,-97.78
PORT MANSFIELD,TX,26.55,-97.43
PRT MANSFIELD,TX,26.55,-97.43
REAGAN,TX,31.23,-96.75
ELOISE,TX,31.23,-96.75
REALITOS,TX,27.42,-98.55
RAMIREZ,TX,27.42,-98.55
SEJITA,TX,27.42,-98.55
RED ROCK,TX,29.99,-97.39
REFUGIO,TX,28.3,-97.27
RICHLAND,TX,31.92,-96.42
RIESEL,TX,31.47,-96.93
OTTO,TX,31.47,-96.93
PERRY,TX,31.47,-96.93
RIO FRIO,TX,29.63,-99.73
RIO GRANDE CITY,TX,26.37,-98.82
RIO GRANDE CY,TX,26.37,-98.82
EL SAUZ,TX,26.37,-98.82
ESCOBARES,TX,26.37,-98.82
FORT RINGGOLD,TX,26.37,-98.82
GARCENO,TX,26.37,-98.82
LA CASITA,TX,26.37,-98.82
RINCON,TX,26.37,-98.82
RIO GRANDE,TX,26.37,-98.82
SANTA CATARINA,TX,26.37,-98.82
SANTA CRUZ,TX,26.37,-98.82
VILLAREALES,TX,26.37,-98.82
RIO HONDO,TX,26.23,-97.58
RIO MEDINA,TX,29.43,-98.88
RIVIERA,TX,27.28,-97.81
LOYOLA BEACH,TX,27.28,-97.81
RIVIERA BEACH,TX,27.28,-97.81
VATTMANVILLE,TX,27.28,-97.81
ROBSTOWN,TX,27.79,-97.66
BLUNTZER,TX,27.79,-97.66
PETRONILA,TX,27.79,-97.66
RABB,TX,27.79,-97.66
SAN PEDRO,TX,27.79,-97.66
SOUTH SAN PEDRO,TX,27.79,-97.66
VIOLET,TX,27.79,-97.66
ROCKDALE,TX,30.65,-97
MINERVA,TX,30.65,-97
PRAESEL,TX,30.65,-97
SALTY,TX,30.65,-97
ROCKPORT,TX,28.04,-97.05
COPANO VILLAGE,TX,28.04,-97.05
ESTES,TX,28.04,-97.05
LAMAR,TX,28.04,-97.05
ROCKSPRINGS,TX,30.01,-100.21
ROGERS,TX,30.93,-97.22
EDGEWORTH,TX,30.93,-97.22
LEEDALE,TX,30.93,-97.22
RED RANGER,TX,30.93,-97.22
ROMA,TX,26.4,-99.01
FRONTON,TX,26.4,-99.01
LOS SAENZ,TX,26.4,-99.01
ROSANKY,TX,29.93,-97.3
DELHI,TX,29.93,-97.3
JEDDO,TX,29.93,-97.3
STRING PRAIRIE,TX,29.93,-97.3
ROSEBUD,TX,31.07,-96.97
BAILEYVILLE,TX,31.07,-96.97
BRIARY,TX,31.07,-96.97
CEDAR SPRINGS,TX,31.07,-96.97
NEW CLARKSON,TX,31.07,-96.97
TERRYS CHAPEL,TX,31.07,-96.97
WILDERVILLE,TX,31.07,-96.97
ZIPPERLENVILLE,TX,31.07,-96.97
ROSS,TX,31.72,-97.11
ROUND MOUNTAIN,TX,30.43,-98.35
ROUND MTN,TX,30.43,-98.35
ROUND ROCK,TX,30.51,-97.67
OLD ROUND ROCK,TX,30.51,-97.67
THREE POINT,TX,30.51,-97.67
ROUND TOP,TX,30.06,-96.69
WALHALLA,TX,30.06,-96.69
WARRENTON,TX,30.06,-96.69
RUNGE,TX,28.88,-97.71
SABINAL,TX,29.32,-99.46
SAINT HEDWIG,TX,29.42,-98.21
SALADO,TX,30.95,-97.52
PRAIRIE DELL,TX,30.95,-97.52
SALINENO,TX,26.5,-99.07
SAN ANTONIO,TX,29.45,-98.5
BALCONES HEIGHTS,TX,29.45,-98.5
BALCONES HTS,TX,29.45,-98.5
ALAMO HEIGHTS,TX,29.45,-98.5
TERRELL HILLS,TX,29.45,-98.5
OLMOS PARK,TX,29.45,-98.5
CASTLE HILLS,TX,29.45,-98.5
KIRBY,TX,29.45,-98.5
KELLY USA,TX,29.45,-98.5
KELLY USA BR,TX,29.45,-98.5
SHAVANO PARK,TX,29.45,-98.5
HILL COUNTRY VILLAGE,TX,29.45,-98.5
HL CNTRY VLG,TX,29.45,-98.5
HOLLYWOOD PARK,TX,29.45,-98.5
HOLLYWOOD PK,TX,29.45,-98.5
LIVE OAK,TX,29.45,-98.5
FORT SAM HOUSTON,TX,29.45,-98.5
FT SM HOUSTON,TX,29.45,-98.5
BROOKS AFB,TX,29.45,-98.5
BROOKS CB,TX,29.45,-98.5
BROOKS CITY BASE,TX,29.45,-98.5
BROOKS AFB BRANCH,TX,29.45,-98.5
LACKLAND A F B,TX,29.45,-98.5
LACKLAND,TX,29.45,-98.5
LACKLAND AFB,TX,29.45,-98.5
SECURITY SERVICES,TX,29.45,-98.5
SECURITY SVC,TX,29.45,-98.5
WILFORD HALL,TX,29.45,-98.5
WILFORD HALL USAF HOSP,TX,29.45,-98.5
LEON VALLEY,TX,29.45,-98.5
WINDCREST,TX,29.45,-98.5
LEVI STRAUSS,TX,29.45,-98.5
LEVI STRAUSS EVACUEE CTR,TX,29.45,-98.5
ELECTRONIC SECURITY SERVICES,TX,29.45,-98.5
WETMORE,TX,29.45,-98.5
CHINA GROVE,TX,29.45,-98.5
GARDEN RIDGE,TX,29.45,-98.5
BRACKEN,TX,29.45,-98.5
FIRM CASES,TX,29.45,-98.5
S W BELL TELE CO,TX,29.45,-98.5
UNITED SERVICE AUTO ASSC,TX,29.45,-98.5
CITY PUBLIC SERV BOARD,TX,29.45,-98.5
SAN BENITO,TX,26.13,-97.63
CARRICITOS,TX,26.13,-97.63
COLABOZ,TX,26.13,-97.63
LA PALOMA,TX,26.13,-97.63
LANDRUM,TX,26.13,-97.63
LAS RUSIAS,TX,26.13,-97.63
LAURELES,TX,26.13,-97.63
LOS CUATES,TX,26.13,-97.63
RANCHITO,TX,26.13,-97.63
RANGERVILLE,TX,26.13,-97.63
YESCAS,TX,26.13,-97.63
SANDERSON,TX,30.15,-102.4
SANDIA,TX,28.01,-97.88
PERNITAS POINT,TX,28.01,-97.88
SAN DIEGO,TX,27.75,-98.23
ROSITA,TX,27.75,-98.23
SAN ELIZARIO,TX,31.57,-106.26
SAN ISIDRO,TX,26.73,-98.39
SAN JUAN,TX,26.19,-98.15
LOPEZVILLE,TX,26.19,-98.15
SAN MARCOS,TX,29.88,-97.92
SAN PERLITA,TX,26.5,-97.63
SANTA ELENA,TX,26.74,-98.52
LA GLORIA,TX,26.74,-98.52
SANTA MARIA,TX,26.1,-97.65
BLUETOWN,TX,26.1,-97.65
SANTA ROSA,TX,26.25,-97.82
ROGERSLACY,TX,26.25,-97.82
SAN YGNACIO,TX,27.19,-99.32
SARAGOSA,TX,31.03,-103.66
SARITA,TX,27.21,-97.8
SATIN,TX,31.38,-97.02
SCHERTZ,TX,29.55,-98.26
SELMA,TX,29.55,-98.26
SCHULENBURG,TX,29.68,-96.9
DUBINA,TX,29.68,-96.9
ENGLE,TX,29.68,-96.9
FREYBURG,TX,29.68,-96.9
GLECKER,TX,29.68,-96.9
HIGH HILL,TX,29.68,-96.9
MORAVIA,TX,29.68,-96.9
SWISS ALP,TX,29.68,-96.9
SCHWERTNER,TX,30.72,-97.43
SEADRIFT,TX,28.41,-96.71
SEBASTIAN,TX,26.34,-97.79
SEGUIN,TX,29.57,-97.96
NEW BERLIN,TX,29.57,-97.96
SHEFFIELD,TX,30.69,-101.82
SHINER,TX,29.43,-97.17
DREYER,TX,29.43,-97.17
GLAZE CITY,TX,29.43,-97.17
HENKHAUS,TX,29.43,-97.17
MOUNT OLIVE,TX,29.43,-97.17
SIERRA BLANCA,TX,31.17,-105.35
SINTON,TX,28.03,-97.5
PAPALOTE,TX,28.03,-97.5
SODVILLE,TX,28.03,-97.5
SKIDMORE,TX,28.23,-97.68
OLMOS,TX,28.23,-97.68
SMILEY,TX,29.27,-97.63
SMITHVILLE,TX,30,-97.15
KIRTLEY,TX,30,-97.15
UPTON,TX,30,-97.15
SOMERSET,TX,29.22,-98.65
SPICEWOOD,TX,30.48,-98.16
BRIARCLIFF,TX,30.48,-98.16
SPRING BRANCH,TX,29.86,-98.4
BULVERDE,TX,29.73,-98.45
STANTON,TX,32.12,-101.79
STAPLES,TX,29.78,-97.83
STOCKDALE,TX,29.23,-97.96
DENHAWKEN,TX,29.23,-97.96
STONEWALL,TX,30.2,-98.65
ALBERT,TX,30.2,-98.65
SUBLIME,TX,29.48,-96.8
SULLIVAN CITY,TX,26.28,-98.56
SUTHERLAND SPRINGS,TX,29.26,-98.06
SUTHERLND SPG,TX,29.26,-98.06
SWEET HOME,TX,29.35,-97.08
TAFT,TX,27.98,-97.39
TARPLEY,TX,29.63,-99.28
TARZAN,TX,32.31,-101.98
TAYLOR,TX,30.57,-97.41
FRAME SWITCH,TX,30.57,-97.41
HARE,TX,30.57,-97.41
HOXIE,TX,30.57,-97.41
LANEPORT,TX,30.57,-97.41
NOACK,TX,30.57,-97.41
NORMANS CROSSING,TX,30.57,-97.41
RICES CROSSING,TX,30.57,-97.41
SANDOVAL,TX,30.57,-97.41
WATERLOO,TX,30.57,-97.41
TEHUACANA,TX,31.74,-96.54
TELFERNER,TX,28.83,-96.83
TEMPLE,TX,31.09,-97.36
MOFFATT,TX,31.09,-97.36
OENAVILLE,TX,31.09,-97.36
OSCAR,TX,31.09,-97.36
RATIBOR,TX,31.09,-97.36
SEATON,TX,31.09,-97.36
ZABCIKVILLE,TX,31.09,-97.36
SCOTT AND WHITE HOSPITAL,TX,31.09,-97.36
TERLINGUA,TX,29.32,-103.62
LAJITAS,TX,29.32,-103.62
THOMASTON,TX,29,-97.15
THORNDALE,TX,30.61,-97.2
DETMOLD,TX,30.61,-97.2
GANO,TX,30.61,-97.2
LILAC,TX,30.61,-97.2
NILE,TX,30.61,-97.2
SAN GABRIEL,TX,30.61,-97.2
THORNTON,TX,31.41,-96.57
BIGHILL,TX,31.41,-96.57
DAVIS PRAIRIE,TX,31.41,-96.57
ODDS,TX,31.41,-96.57
OLD UNION,TX,31.41,-96.57
OLETHA,TX,31.41,-96.57
THRALL,TX,30.58,-97.29
OAKVILLE,TX,28.41,-98.06
